pop,month,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
JAC,Jun,29.6014,26.1891,26.3877,26.76335,26.4981,26.77715,27.7402,27.14025,27.1381,26.4904,27.2846,28.417,28.61165,28.0604,26.7341,27.53185,27.67745,28.57525,28.32905,26.30075,27.6315
JAC,Jul,29.06865,28.9452,27.43045,28.04745,27.9012,27.54835,28.11685,29.00085,28.29685,27.99835,27.5314,28.1128,29.22765,28.4298,29.21225,27.47805,28.689,29.326,29.927,28.18955,27.7573
JAC,Aug,27.79945,28.873,27.2241,27.76145,27.12845,27.5247,27.5385,29.0904,28.859,28.974,27.5829,28.12705,29.2044,29.51135,27.7575,28.1673,29.0469,28.5588,29.15425,27.88165,27.8607
JAC,Sep,26.4212,25.6486,25.73325,24.6964,27.26755,25.6234,26.6157,27.34035,26.8261,26.78845,26.31965,26.8938,27.10485,26.5108,26.88045,26.48515,26.5972,27.0322,27.26095,26.2095,27.9929
JAC,Oct,23.28395,21.83435,20.5287,20.91335,23.9103,22.3264,23.189,22.412,21.64965,23.676,21.01915,24.0226,21.8669,20.64835,22.66875,22.4509,22.5912,23.2727,22.9103,23.7481,23.84065
JAC,Nov,20.20095,17.05235,15.87918,19.10885,15.885335,19.3541,19.0642,18.8113,15.985115,16.07655,15.12625,17.8401,17.32445,17.9068,15.597395,18.143,15.454755,21.6899,18.60845,18.68225,17.7302
JAC,Dec,16.51325,12.99378,10.200195,16.5682,12.178365,11.91673,12.62145,12.53067,16.6995,15.451565,15.745315,14.345635,8.78986,16.1616,15.1497,16.77435,15.94615,20.40495,16.6891,14.91079,15.073865
FEM,Jan,18.0882,18.37835,16.4438,13.795685,16.78545,12.627805,15.781615,17.04295,17.1316,18.85625,17.6776,15.329855,13.095405,15.77466,16.284905,19.5597,15.84635,17.40365,15.80225,17.87025,16.3062
FEM,Feb,17.18025,17.8678,17.24145,20.2975,17.2267,18.1377,17.8393,17.36715,15.748995,16.8497,19.9268,16.17371,13.18494,18.70315,19.6384,18.472,19.6258,16.1048,16.49895,19.5048,23.08625
FEM,Mar,18.2311,18.2241,21.1767,20.0216,20.7588,22.58725,19.9701,18.5844,19.2062,20.69945,20.18035,19.57125,16.19338,19.80835,21.65485,15.947615,19.61565,22.1659,21.89755,20.339,18.8114
FEM,Apr,22.19065,22.2992,21.1276,21.95,23.3826,21.31555,20.56015,19.9146,23.18195,21.5567,21.2849,21.7752,21.6682,23.2874,22.25355,23.4098,22.3442,24.85185,22.05515,23.71605,22.7998
FEM,May,24.951,23.7266,25.43375,24.41465,25.44475,25.7519,24.7322,24.05155,24.22985,24.6789,25.25775,25.1352,25.7331,24.9171,25.34125,23.9065,24.8356,25.4641,24.598,25.87275,24.92965
FEM,Jun,28.91565,26.31685,26.8006,26.71475,26.1672,26.86505,27.4323,26.58065,26.7991,26.6769,26.91955,27.5571,28.19875,27.1938,26.36965,27.3554,26.4893,27.39465,27.65,27.58615,27.75775
FEM,Jul,28.42385,27.7545,27.36115,27.0937,26.9742,27.30715,27.4433,28.4094,27.2622,27.78475,26.96335,27.6108,28.5994,27.95085,27.44815,27.17925,27.4846,27.8829,28.642,28.51165,28.4474
FEM,Aug,28.07795,28.17045,27.15985,27.12225,27.1849,27.09005,27.6438,28.42745,27.50915,28.54585,27.5237,28.04725,28.64565,28.66,27.6776,27.8123,28.1478,28.02195,28.4321,28.7998,28.63125
FEM,Sep,27.46705,26.74305,27.1545,25.7535,27.595,26.45195,27.58785,27.13585,26.73275,27.5897,27.03585,27.11185,27.60415,27.18605,26.68405,26.6205,26.56415,27.4653,27.6293,27.8744,28.27895
FEM,Oct,25.54645,24.4346,23.21155,24.1223,25.2721,24.35055,24.1169,24.40795,23.5841,26.636,23.76195,25.1641,23.44795,23.2494,24.03875,24.4032,23.63835,25.2859,25.2198,25.10505,26.40695
FEM,Nov,22.0848,20.98225,19.1814,21.1505,19.07315,22.0743,21.2896,21.09105,19.64185,20.5155,18.12045,20.9673,20.18985,21.6877,18.44105,22.5834,18.75385,24.47615,20.57665,22.58385,21.94275
FEM,Dec,20.0338,17.4123,16.5144,19.7529,16.34825,16.10075,16.64355,16.58165,21.17235,20.1,18.523,18.6407,11.83706,19.9235,18.7376,20.43975,18.7141,22.9385,20.9863,19.0568,18.89225
FAY,Jan,9.847465,9.999425,5.324473,6.2428255,7.86728,3.74578,4.323794,7.260795,9.80779,8.07378,6.025935,5.24691205,4.12512,3.609085,8.44338,8.04523,3.70425,5.553067,5.031469,9.08641,3.841695
FAY,Feb,10.77073,9.83463,9.497075,9.391685,8.78957,6.766995,6.472705,7.763065,7.104745,5.942949,9.75574,7.623567,4.22894,9.492565,8.84569,6.7780805,7.16223,3.052315,7.461325,12.44612,13.10476
FAY,Mar,12.926055,10.60303,13.513765,10.75644,13.600475,13.13302,12.30044,10.002575,11.52802,13.259015,12.642825,11.057,11.69414,11.540695,16.236985,8.51661,8.66023,11.59866,15.258255,11.392215,9.39217
FAY,Apr,17.58775,17.3632,15.59233,17.0584,19.3543,15.96305,17.08325,15.64381,17.8588,15.849965,16.3826,16.711515,17.82325,17.951,16.200205,16.58615,16.89064,17.16485,16.109795,19.74035,14.977785
FAY,May,23.1812,20.17365,22.72575,21.10115,21.00485,20.5998,23.84985,18.8682,19.9106,20.17145,19.8819,21.67825,22.9155,21.62525,22.48895,20.32475,22.1937,21.6993,20.6781,21.8223,24.01935
FAY,Jun,27.40605,24.035,25.40265,25.4103,26.17025,24.884,25.0046,24.85955,24.1372,24.8336,26.9838,25.738,27.71585,26.7597,23.7286,24.87245,25.57205,26.8768,25.63115,24.9254,26.7562
FAY,Jul,28.04465,27.58015,25.2329,24.8371,28.07305,26.4081,26.91385,27.85485,26.90355,26.0506,26.3407,25.95985,27.7826,28.40555,28.21515,26.66495,25.85225,27.2527,28.42615,27.69725,26.82985
FAY,Aug,27.10405,26.93855,25.2867,26.02515,26.82085,26.82145,24.13355,27.2213,26.8175,28.11205,25.73445,26.6216,27.2959,26.91435,25.63835,25.091,24.87975,25.75965,27.89635,26.23745,26.83965
FAY,Sep,25.00075,21.75105,22.07675,20.8685,24.12345,22.1265,22.0769,24.79785,21.4367,23.617,22.69335,22.19345,24.4567,23.1323,22.24745,21.93865,23.01755,23.65065,24.6517,23.11105,26.1676
FAY,Oct,18.11095,16.7873,16.46981,16.071495,18.3436,16.47565,16.77815,17.78395,15.703755,20.07235,15.562145,16.6047,17.5138,15.71703,16.49705,17.11885,17.90315,16.84865,18.7235,18.63155,17.94935
FAY,Nov,13.188645,13.851435,9.7866,14.315365,10.838945,14.80012,11.75337,12.428045,12.00345,10.597155,9.76404,12.69498,11.27333,12.968875,8.64853,10.18275,8.926305,13.77908,12.023805,11.15726,10.68401
FAY,Dec,10.5188,8.078,3.28322,10.840975,5.86541,6.327364,6.7828395,5.8971935,9.89293,10.05937,9.67031,6.296192,1.85162,9.77786,10.43461,9.194145,8.03738,14.62703,7.6252,7.289085,9.221325
OAK,Jan,17.22405,17.38605,15.41245,13.24989,17.1158,11.96218,14.785725,16.3964,16.7755,17.50375,16.17,15.192665,12.46677,14.59085,16.03215,18.74015,14.54465,15.98645,14.743205,17.4572,14.22203
OAK,Feb,16.1685,17.652,16.2515,19.47595,16.1303,17.0015,16.3174,16.78445,15.31,15.53365,18.7285,15.50021,12.148765,17.9601,19.0908,17.86045,17.7994,14.90406,15.8262,18.8262,21.49585
OAK,Mar,17.01635,17.8487,20.40695,18.7056,19.99355,21.62865,19.09865,17.76835,18.4004,19.2138,18.71425,18.8736,15.8673,19.2912,21.7995,15.425185,18.5556,21.3132,21.2666,19.5276,17.72015
OAK,Apr,21.50025,22.8093,20.61905,20.7534,22.89925,21.15645,19.81025,19.66335,22.4836,20.70205,20.52885,21.08675,21.1402,22.9246,22.6199,22.44475,22.03055,24.2182,21.85565,22.5727,22.0786
OAK,May,24.99075,23.78935,24.8318,23.8756,24.7038,25.74795,24.2014,23.3467,24.3248,23.25045,24.8605,24.89015,25.6241,24.6893,25.4241,23.2901,24.31785,24.90275,24.472,25.0413,24.30545
OAK,Jun,29.26715,26.2062,26.39825,26.317,25.4882,26.12935,27.1003,26.3027,26.42965,26.1408,26.68015,27.4009,27.9273,26.8212,25.9871,26.935,26.35525,27.1181,27.54455,26.71505,27.1001
OAK,Jul,28.8746,27.6008,26.83485,26.72745,26.9507,27.0203,27.40275,28.42735,27.5479,27.92015,26.97225,27.44525,28.498,27.90685,27.8122,27.0263,27.5752,28.04165,28.9365,28.02725,27.7325
OAK,Aug,28.4422,27.78935,26.80865,26.96245,26.88205,26.63015,27.1695,28.64635,27.98065,28.50995,27.3183,28.13175,28.26165,28.7188,27.67325,27.8884,28.1875,27.6843,28.4253,28.35155,28.02745
OAK,Sep,27.23335,25.97105,27.2058,25.56745,27.0494,25.8434,27.0244,26.78355,26.5052,26.82535,26.81805,26.9004,26.9012,26.995,26.57695,26.6188,26.599,26.81985,27.1688,27.11255,28.0331
OAK,Oct,25.3917,23.5187,22.8252,23.11685,24.8368,23.81795,23.7917,23.66985,23.0987,25.3966,23.11845,25.22105,22.73885,22.288,23.8205,23.915,23.29645,24.28305,24.4729,24.059,25.33005
OAK,Nov,22.2538,20.16955,18.5523,21.3091,18.29925,21.4396,20.84235,20.48825,18.21545,19.37835,17.748,20.8248,19.4235,20.7768,17.86405,21.45215,17.9304,23.44635,20.24955,21.0219,20.58015
OAK,Dec,19.4005,16.22265,15.2455,20.01975,15.03519,15.19065,15.96515,15.3943,19.4827,19.45925,18.23305,17.725,11.33668,19.21745,17.9602,19.4701,17.94615,22.24445,20.03525,17.79235,17.5551
