pop,month,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
TAK,Oct,16.168,14.0242,14.0159,13.3187,12.9927,11.8769,13.7605,14.927,14.7163,13.945,13.784,13.189,14.6973,13.6782,13.5481,15.9443,14.1583,12.5645,15.0186,14.2859,13.9088
TAK,Nov,7.76758,8.06516,8.89586,6.48086,5.20636,10.2734,9.33169,6.75858,8.83215,7.61364,7.54632,8.17717,7.12807,9.65993,7.13509,7.10555,8.46114,9.99183,8.05193,6.67654,8.71994
TAK,Dec,4.09686,2.55294,2.48448,2.68134,2.82468,3.49018,4.02469,0.257012,3.81106,3.89862,2.94932,3.07934,3.61712,2.78586,1.62992,2.63075,1.90626,4.97509,3.85793,1.54676,4.22539
KAN,Jan,1.26501,1.03601,2.15296,-0.348988,1.29693,0.285712,0.618974,0.710833,-0.83084,1.56707,0.671957,0.792213,0.953774,-1.02307,0.16106,0.00345061,0.345424,0.813444,1.68607,0.935232,-0.21474
KAN,Feb,1.38717,0.233565,-0.205251,0.237,1.29828,0.604384,0.911822,0.139672,0.333154,1.9788,-0.840033,1.50615,1.35477,0.102106,-0.576526,-0.549977,0.422909,1.1521,1.25913,0.746467,-0.522504
KAN,Mar,3.6564,3.84671,1.96872,2.81109,4.21204,2.2016,3.22621,2.41792,2.38647,2.81032,4.18618,2.87707,3.38236,1.48184,3.06513,3.50993,3.37603,3.20613,3.6111,2.72548,4.01373
KAN,Apr,10.5459,8.33619,7.43835,7.19568,9.74804,8.69088,8.07188,8.10988,6.78628,7.36123,8.48658,7.83209,6.35253,6.08681,7.96372,6.55505,7.06744,8.78679,9.1686,8.28375,9.04509
KAN,May,14.7326,12.6556,13.9332,14.3459,13.0902,13.2383,14.4782,11.8918,13.1232,12.8622,13.1175,13.5448,12.1256,12.8889,12.7136,12.1757,13.0202,14.1994,14.1479,14.1376,13.8812
KAN,Jun,18.0514,17.5243,17.9368,18.0606,17.2673,18.2034,18.0658,19.0073,17.8783,18.0277,17.1458,17.8864,17.9976,18.6709,17.5847,19.1279,19.0733,17.9258,18.3631,15.9767,18.0943
KAN,Jul,22.279,21.7805,23.1808,23.2572,22.8135,20.0587,23.3871,22.0388,21.465,20.8553,23.2003,21.5854,23.0048,23.7241,23.1632,23.278,22.31,22.3077,22.6195,23.5255,24.1313
KAN,Aug,22.9825,24.0282,24.3872,23.718,23.6358,22.7541,23.0209,23.7844,24.2845,23.7771,22.8256,22.3376,25.3516,23.7483,24.6568,24.3066,23.2899,23.4239,23.9136,23.821,24.3362
KAN,Sep,20.4745,21.7145,19.9984,18.606,19.4894,19.9033,20.5497,20.7206,18.8824,21.3475,19.3941,18.662,20.9839,19.9076,21.2873,19.1331,18.2752,18.3444,20.7756,18.2968,19.3418
KAN,Oct,15.6542,13.7379,13.5848,13.3924,13.2351,11.85,13.7481,14.8243,14.3889,13.335,13.8517,13.1955,14.5555,13.274,13.952,15.35,13.1807,12.3492,14.1532,13.9349,13.8413
KAN,Nov,8.083,8.38483,8.225,7.18178,5.38307,10.1019,9.9546,7.86731,8.88719,7.36485,7.63053,8.53726,7.31911,9.66855,7.05382,7.21922,8.4756,10.2622,7.82959,6.67221,9.07967
KAN,Dec,4.50549,3.5423,2.66367,2.98835,3.06842,4.09452,4.68173,0.614215,4.09889,4.56432,3.57698,3.28643,3.61194,2.55249,1.37254,3.22837,1.69025,4.72759,3.92934,2.43659,4.06329
NIG,Jan,-1.28367,-0.630653,0.674336,-2.02103,0.102964,-1.61267,-0.671405,-1.07678,-2.03997,0.633312,-0.769825,-0.459507,-0.584069,-2.22125,-1.95284,-1.9117,-1.51427,-0.72853,-0.225053,-0.577699,-1.98176
NIG,Feb,-0.496652,-1.49668,-1.27259,-2.09953,0.045511,-0.804906,-0.335267,-1.55368,-0.789401,0.418692,-2.04579,0.0356916,-0.872122,-1.12544,-2.7102,-2.58051,-1.28185,-0.284362,-0.344411,-0.955649,-2.72511
NIG,Mar,2.26845,2.11355,0.618521,1.22756,2.94328,0.886283,1.2981,0.601861,0.96816,1.70479,2.91858,1.76455,1.625,-0.158815,1.03898,1.07914,1.89535,2.01306,2.20697,1.52987,2.17717
NIG,Apr,9.30889,7.27648,6.44947,5.98653,8.77899,7.35223,6.7775,6.19578,5.60568,6.28088,7.69997,6.91217,5.02646,5.18995,6.26059,5.26612,5.38395,7.17676,7.43828,6.28229,7.86119
NIG,May,13.587,11.5299,13.0178,13.4469,11.9245,12.41,13.2573,10.7322,12.4395,12.4137,12.4623,13.0945,11.6065,11.8085,12.3038,11.4518,12.2443,13.2093,13.4161,12.7862,12.4252
NIG,Jun,17.1711,17.0998,17.0475,17.2765,16.452,17.6799,17.3994,18.442,17.1642,17.5698,16.5519,17.2284,17.6812,17.6264,16.6548,18.2669,18.1782,17.1347,17.5347,15.3256,17.0182
NIG,Jul,21.47,21.2071,22.0689,22.2459,22.0304,18.8912,22.2618,21.0713,20.3846,19.7779,21.8828,20.7832,22.5661,22.6625,21.7153,21.9111,21.1069,21.4254,21.2439,22.293,23.1746
NIG,Aug,21.785,23.7891,23.4164,22.5946,22.8168,21.6743,21.5611,23.0831,23.2397,22.5545,21.932,21.3971,24.8529,23.0654,23.2701,22.6994,22.4872,22.0373,22.7036,22.3277,22.5242
NIG,Sep,19.7187,20.2709,19.5438,18.3595,17.8938,18.4714,19.5827,19.1258,17.6632,20.648,18.4837,17.2868,19.5963,19.3511,20.545,18.3341,16.716,17.3495,19.7247,16.9217,17.9509
NIG,Oct,13.7497,12.5492,12.1045,12.1569,12.0324,10.863,12.2553,13.2854,12.7038,11.7959,12.683,11.8752,13.2916,11.9763,12.4375,14.2133,11.3841,10.697,11.8016,12.4202,12.5606
NIG,Nov,5.90684,6.81406,6.49192,5.64668,3.30733,7.82534,8.90617,6.0405,6.91124,5.86222,5.90923,7.19608,6.27543,7.60954,5.79804,5.62198,6.6617,8.2249,5.58138,4.68633,7.26452
NIG,Dec,2.50656,1.52985,1.10349,1.02506,0.809816,2.99699,2.66924,-0.853605,2.73638,2.56365,2.30623,2.17097,2.58156,0.88952,0.26186,1.654,0.205386,3.22556,2.36772,0.350989,2.10122
SEN,Jan,-3.43341,-2.25095,-0.69202,-3.93993,-1.21747,-2.84805,-2.56976,-2.44027,-3.66235,-0.884355,-2.86016,-1.61859,-1.66562,-3.59951,-3.73271,-3.73998,-2.57818,-1.57971,-1.63795,-1.76588,-3.04512
SEN,Feb,-2.12614,-2.53148,-2.25438,-3.83207,-1.33753,-2.07461,-1.70979,-3.14366,-2.10384,-1.11269,-3.38656,-1.89492,-2.38248,-2.08096,-4.33937,-3.45202,-3.06309,-1.25415,-1.41367,-1.40322,-3.50623
SEN,Mar,1.12258,0.625618,-0.258031,0.104124,2.14037,-0.500301,0.331213,-0.495048,0.0439897,0.40665,1.30282,0.543781,0.0464821,-1.45407,-0.151409,0.166117,0.81428,1.56465,1.62376,0.441406,1.53179
SEN,Apr,7.28683,6.33378,4.97642,5.87824,7.00298,6.33894,5.4158,5.32436,4.47584,4.79319,6.29731,6.18081,3.99905,4.14514,5.01424,4.80981,4.74976,6.62198,6.81466,5.94182,7.114
SEN,May,11.7193,10.9559,11.9702,11.2156,10.2241,10.4258,11.5842,9.04494,11.2637,10.9118,10.68,11.9202,10.3895,11.0283,11.3546,10.0648,11.4549,12.5123,12.4792,12.0096,12.0167
SEN,Jun,14.6197,15.7714,15.8019,15.6521,14.3102,15.7185,15.6676,16.463,15.6396,16.1185,14.6965,15.4464,16.4609,16.2276,14.6575,15.9382,17.268,15.9803,16.203,14.5251,16.1294
SEN,Jul,18.9788,20.0901,20.895,20.9606,20.2773,16.4127,20.311,18.8859,19.1028,18.1194,20.1086,19.6567,21.5952,21.2369,19.8807,19.9185,20.2113,20.8407,19.8486,21.4685,22.1754
SEN,Aug,19.9884,22.2306,21.788,19.0013,21.0087,19.516,19.5277,21.6994,21.3164,21.3526,20.1693,19.8828,23.4548,21.5249,22.4489,21.4529,21.3278,20.9823,21.7687,20.317,21.2169
SEN,Sep,18.481,18.6248,18.4997,15.605,16.3288,16.5325,17.8107,17.5579,16.0246,18.6301,16.8951,15.5057,17.9975,18.0927,19.9426,17.425,15.3356,16.365,18.8154,15.9899,16.8817
SEN,Oct,12.2173,10.9346,10.8402,10.381,10.8188,9.38842,10.1474,12.0423,10.6499,10.9057,11.2845,10.2081,11.8287,10.8463,11.4387,12.6603,9.97949,9.95965,10.4385,10.9478,11.6623
SEN,Nov,4.25581,5.55805,4.51258,3.95094,2.19371,5.80237,7.28572,4.3129,5.34931,4.32736,4.48873,5.88787,5.06739,5.72131,5.18522,4.50995,5.2916,6.39407,4.08032,4.13294,5.72798
SEN,Dec,0.806492,-0.0132858,-1.08052,-1.11874,-0.805072,1.82603,0.901693,-2.39091,0.758273,0.742984,0.386407,0.718504,1.22222,-0.669658,-0.79642,0.51346,-1.14358,1.60083,1.18572,-0.70885,0.0912295
TAN,Jan,13.3589,13.2019,13.7759,12.9076,13.2248,11.5984,11.7151,12.3845,13.2862,13.8671,14.0642,12.6827,12.5279,9.44563,11.7828,11.7642,12.9155,12.8657,13.2362,13.5135,12.0917
