pop,month,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
OAK,Nov,27.0121,24.2889,24.0734,25.1977,23.4917,25.648,25.1249,24.5714,23.4865,23.8086,22.7023,24.9481,24.6093,24.557,22.7488,25.3385,22.9917,27.609,25.4886,25.9815,25.9991
OAK,Dec,24.2559,21.0707,20.478,24.2418,20.2303,20.4314,20.7249,20.0526,23.2754,23.7905,22.9856,22.0199,17.6146,23.4319,23.3707,24.5528,23.056,26.45,24.9932,23.627,23.0684
PBS,Jan,24.2904,24.1795,23.6432,21.9643,24.4516,21.3438,23.7545,23.7909,24.1605,25.4031,24.2046,23.6588,21.3265,23.903,24.0345,26.0267,23.397,24.8897,22.8776,25.3218,22.7556
PBS,Feb,23.9696,24.5208,24.3423,26.8587,24.3734,26.4627,25.5661,24.2948,23.6125,24.2777,26.5257,23.8678,21.3555,26.3717,25.6019,25.4591,27.0274,24.3316,23.7019,27.1918,27.5366
PBS,Mar,24.4066,25.3421,27.592,27.4663,27.3621,29.7791,26.4539,25.6186,26.3455,26.6781,26.408,25.919,23.2783,27.7848,27.2511,23.9573,26.8452,28.6017,27.8057,26.4208,25.9819
PBS,Apr,28.0676,29.3311,28.0469,28.0418,28.9121,27.8104,27.7038,27.1002,29.0789,28.4289,27.7379,28.272,27.0242,30.86,27.8986,28.4591,29.1201,30.459,28.4229,28.6837,28.6325
PBS,May,31.5581,30.2424,30.5905,29.564,30.3332,31.2093,29.7909,29.648,30.4104,29.5837,31.2036,30.0943,30.663,31.5598,29.7782,28.7801,30.3815,30.318,30.3296,31.1977,28.6895
PBS,Jun,34.1315,30.2969,31.5362,31.8632,30.2733,31.4487,32.745,30.4071,31.6884,31.2448,31.5529,32.341,33.1274,33.0653,30.9938,30.9567,31.6514,32.133,32.0705,31.2123,31.4378
PBS,Jul,33.3516,32.3193,32.5994,31.7337,31.6656,32.1672,32.8168,32.5482,31.5571,32.5687,31.7701,32.7808,33.0217,33.4638,31.9491,31.7437,32.385,33.0618,33.5919,32.824,32.6044
PBS,Aug,33.0029,32.7574,32.497,32.0191,32.2159,31.8298,32.2046,33.2432,32.6314,32.7681,32.5499,33.1476,33.1129,33.6149,32.1942,32.7838,33.2291,32.8016,32.9645,33.072,32.2958
PBS,Sep,31.3295,31.4031,31.561,30.5182,31.7868,31.4221,30.9983,31.3637,31.6228,31.448,30.7195,31.7842,32.2543,32.1945,31.1656,31.4005,31.4204,31.8039,32.1755,32.2422,32.1992
PBS,Oct,29.7825,29.1852,28.3912,28.7741,30.9476,30.3249,29.0059,29.1044,30.0363,30.0052,28.606,30.965,29.9528,28.9724,29.2236,30.6356,29.7853,30.0542,29.5691,29.37,30.7921
PBS,Nov,27.043,26.621,26.3777,26.5567,26.6264,27.745,27.003,26.6826,26.0167,26.8271,25.8203,27.2868,27.2283,27.0462,25.7518,28.0557,26.0706,28.8331,26.9482,27.6052,27.8466
PBS,Dec,25.6782,24.3393,23.7397,25.6341,24.3128,23.4692,23.7823,23.9137,25.7987,26.5078,24.7024,25.6071,21.0935,25.6466,25.9811,26.8535,25.727,27.4033,26.9169,25.5173,25.2948
WAV,Jan,11.5448,13.1761,9.05154,9.91234,12.6108,6.39815,7.68034,10.7358,13.76,12.3667,10.3356,8.18708,8.21157,7.02388,13.0481,11.1509,8.65167,8.68832,8.85983,10.745,8.81713
WAV,Feb,12.2646,12.9053,13.5212,13.0327,14.3098,8.50808,10.3521,11.8523,11.4217,8.38403,13.4638,12.9148,7.63094,14.5174,13.8544,10.4796,11.0534,6.23514,11.4253,16.9687,16.0549
